text,event,fv,count
https://w3id.org/provcorp/np/protected/text/wsj_0713.RAievAN_-bA3b43eetxf9geyDnZcfA7aouqAVAVxsEJ3o#text,buy,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0806.RA-yCPy_Zib9iBQ3K3vYzQF6Zvtqlavy_Cp84rSKyHiEI#text,offering,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0815.RA7xgc5tJIpFenqswuKW75gO_9F0JXxyjpL_EWwBjBavw#text,reached,CT-,1
https://w3id.org/provcorp/np/protected/text/wsj_0815.RA7xgc5tJIpFenqswuKW75gO_9F0JXxyjpL_EWwBjBavw#text,reached,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0927.RA6SJVyxFeWnSLGV8PgZKGfly00l2PAostQLKGnV6fJvw#text,advertised,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0938.RAhIbwaw_8_aYTcNR8bHW9Tc8JVLus6fN-qhHWUtzvwZQ#text,offering,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0981.RADx5p8JBNO_g_uTtGi_QE6yFUefGqa6LxmmN7jeC-9X0#text,buy,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_1031.RA-Rxj2cQkvBc_lxAm5IZILmQdXCjU7gJ3_sgUp4WMLu4#text,buy,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_1038.RA51VmB1iJT-5zqHlriQdnRLJAxQhQnOT2DfxHn0yIRLE#text,loss,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0026.RAqVDliQg7089ljabZboxeufk6O0UJHuDiETOmVwpKtL4#text,treatment,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0068.RAAajUMVik9cKzahSirbarPrUcXNaGAbkq0NHMzy2D4v4#text,record,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0161.RA8aBMzICicS-d7M-xGmI5GPhrv1Com2i9E1oqMW0Wnww#text,loss,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,complete,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0165.RAXjPZI60YSjcBZ-kDGc0Lxp9LTIddGqqeAuUhCfSZLAM#text,transaction,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0533.RAB1sw8G3tjoxmEnpJxREz5vh20JQHmqk-B2V9c6Mxt1o#text,accord,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0533.RAB1sw8G3tjoxmEnpJxREz5vh20JQHmqk-B2V9c6Mxt1o#text,accord,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,achieve,PR+,4
https://w3id.org/provcorp/np/protected/text/wsj_0505.RAMEWNAi1GpaEOqEuJoSOFttjz_4KUyl998VsKRZE5zS0#text,profit,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0570.RA8hg_MVvFNMSQL-rmGN0yoJpbM72jvBvfr2Y3X9X8a0M#text,sales,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0585.RAxBi6ZIMHctgSotskHEUqNgm8QR75zV6sf9DcqP5Jh0g#text,own,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,decline,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0612.RATLx2BJ-8_QhjVkofX21TEgj9pliVevV0iADPyi0oLYM#text,due,CT+,3
https://w3id.org/provcorp/np/protected/text/wsj_0760.RAoasNYR8ExSU3fhHhTUCEibajLC9Q5GgPWvkgghPTKJc#text,sale,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0904.RA-y5G6LtXrGlIRskCbRC7hpfS30UNEjUorGUII2jPSZU#text,sale,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1003.RAhzKMCZrDvPWNRU1ggdehZvYCOPPpf5R8aeVqCaPFh00#text,decline,PR+,1
https://w3id.org/provcorp/np/protected/text/wsj_1003.RAhzKMCZrDvPWNRU1ggdehZvYCOPPpf5R8aeVqCaPFh00#text,decline,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0124.RAyHTVCajPRR3nyKe_ioL91LR0wsoe50qeZzbpezxWqAc#text,chairman,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0160.RAMcYyM0g7vbT58xhbYw0M4ZrVcZk6bvzeSamEskxjCBA#text,sale,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0168.RAwTJvUVO_uA7dpmJVSXiotdcRjWPh9aHHcxu-4Vq5omE#text,sale,CT+,20
https://w3id.org/provcorp/np/protected/text/wsj_0316.RAFjjwUmsDsZ4xpnSP6bIf7Njj6kShPWEitlCcL0WOISE#text,acquire,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0346.RAKyhs9OldFNYlASoY8J1bhcoP2DtfgYUToD3Bszz4qoA#text,assume,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0505.RAMEWNAi1GpaEOqEuJoSOFttjz_4KUyl998VsKRZE5zS0#text,acquire,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0505.RAMEWNAi1GpaEOqEuJoSOFttjz_4KUyl998VsKRZE5zS0#text,$50 ,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0583.RACHp1oa0oAZVhZ4sQA8EmiKb5lbcHu_m7ETqaqau0vFc#text,acquired,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0585.RAxBi6ZIMHctgSotskHEUqNgm8QR75zV6sf9DcqP5Jh0g#text,earned,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,account,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0637.RA7pu4mAFYvkErASdbVUqKkOijqSsiXzYu8wB8Pg8kQdw#text,completed,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0675.RAdYT9fXu2oUEYfEwzHK9F-zk7-AiAYOUHyGEWCPXpPcg#text,claims,PS+,1
https://w3id.org/provcorp/np/protected/text/wsj_0685.RAaaxWllh52pZpO6jTODLAiJp3ZANIb86-0IIiiQLI7r0#text,acquired,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0706.RAiOp4KFm89Z8DHkN8YVRa59IwaNtFnAYj3U9m6_loKlY#text,completed,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0709.RAyBZEh_wtOD5UCWOJ1yDaL92DID90eW6bCv2tS4lh4FI#text,changed,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0713.RAievAN_-bA3b43eetxf9geyDnZcfA7aouqAVAVxsEJ3o#text,cleared,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0918.RAgeaFb7DB1PLoEbiSU4prnHAr9dC4pRV_WS2iEXCRAPQ#text,earnings,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0928.RAwS2CfOnFXGVyg2We08qVto-AZ-z4VMQYTBfydTeD5b0#text,earned,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0950.RAmiPyXT9QDl_BUnl_Nkg2QeLpY0_kPXLO77Aj3N5Xsec#text,charge,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0135.RAFyyMa0zlqQjzM3gnV0JZEhg1wB_VTkyWjLA78LhM7l8#text,$13.63 ,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,duties,CT+,12
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,avert,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0106.RANkA5vcpEBTWNjdi6GELsfrgazGJzmwbzc4UiMfy7B68#text,conversion,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,departure,Uu,12
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,$50 ,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,acceptances,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,earned,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0135.RAFyyMa0zlqQjzM3gnV0JZEhg1wB_VTkyWjLA78LhM7l8#text,earned,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,departure,CT+,36
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,assuming,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0292.RA5b-EPnGsGaPMVd2hpsRqGiQHcbtqlpA2vqW36JNCFDQ#text,results,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0527.RAIPjR2jgDHslUxJA-pi8VpBKHEuBQcvUaYxU0bv1Fg9A#text,write,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0533.RAB1sw8G3tjoxmEnpJxREz5vh20JQHmqk-B2V9c6Mxt1o#text,tendered,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0557.RA0_JEZmEJ1FptMTkNdEIsn7AHNMz0d2By_2e_JL1D2WE#text,pay,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0568.RAHGMexSp1TUaSwJOaHuy7S4oXR3ycvNlBEuM9w2_2rNY#text,locked,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0570.RA8hg_MVvFNMSQL-rmGN0yoJpbM72jvBvfr2Y3X9X8a0M#text,pay,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,valued,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,surprised,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,250,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0670.RAnj6ZbWWdQpYRr_beHlGFgoOqpDCSIeKy8uA-d4nXYAk#text,explore,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0674.RAlIOa0fD5scVCa_1JyPbJg4V9dSHtwKFRD_GxP1gEaUo#text,Revenue,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0713.RAievAN_-bA3b43eetxf9geyDnZcfA7aouqAVAVxsEJ3o#text,tendered,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0745.RA79ee56dGz4G4xuHLFwwiW_eYZvyEYK4xjLvaBkxOk88#text,gained,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0778.RAH6QAgVEWuZcUvj24PaPPCxq3OJsO29H-tN-yy2Y97W8#text,prevent,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0810.RAupC33CL5rz7HRU-equAW2UUNzK78F28ayCkIxPCVvDI#text,tendering,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0816.RA1lxWu2MeD87LuUkNlJH4mjqCMYZMxMA1x1mq_0igHe8#text,ended,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0973.RA2GuFFuMDxIXvN3A0F4p-1V8P0RYROQ28L7YXceBDDA0#text,estimated,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1011.RAo28-1jK6cSlVpx3nuRaPFxbmuiPAp5d5WFf9gKF4q0k#text,proceedings,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1013.RAoHHvYRdlf42lrkp6EzjsFO_zJdrh7mg8Z-Wannb5duA#text,losses,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_1033.RAqsh29P2KYC4CNjXVPOCYRZH3cO6KAlJ41SmZHkbjFEs#text,proposed,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1035.RA6WFB2mnagnQbgNPbKVKz8y4xIKaOYmVEVKs63ybaffc#text,reflecting,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1035.RA6WFB2mnagnQbgNPbKVKz8y4xIKaOYmVEVKs63ybaffc#text,post,PR+,1
https://w3id.org/provcorp/np/protected/text/wsj_1038.RA51VmB1iJT-5zqHlriQdnRLJAxQhQnOT2DfxHn0yIRLE#text,reflecting,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1039.RAQRCNVq0hVQZ7XZ795ssF_MvejAEY4DQqp7HkYL30gmI#text,increased,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0127.RAPGz8jHAv293pZn3opfMW1bqhSUc0zmtp7191SOvl_-8#text,tax,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0132.RAUsGS7gkDXKpA6eFWsV5lippVwYllw-SUGfKm4_EvKuw#text,gained,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0135.RAFyyMa0zlqQjzM3gnV0JZEhg1wB_VTkyWjLA78LhM7l8#text,post,PR+,4
https://w3id.org/provcorp/np/protected/text/wsj_0136.RAD5OAiR9QP1UCS81pkkBDqLLRGo4Y82Po5R9lQGXyxTM#text,phasing,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0150.RAW2Xj4yGF7Z1A597alAXGHNu5X9VZF0B7HT6z0igXe9U#text,valued,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,stemmed,CT-,4
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,pressures,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,increased,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0151.RAOEXDE3od-_V2EoVUqGTTTj6mLQJlu1hN97BsLh-AumE#text,prompted,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,severance,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,questioned,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,injecting,PR+,4
https://w3id.org/provcorp/np/protected/text/wsj_0144.RAvIEzkmYpjnFOAw65qWL5tlNQdb4oQoaX_i8vgFw499M#text,estimated,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0144.RAvIEzkmYpjnFOAw65qWL5tlNQdb4oQoaX_i8vgFw499M#text,posted,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0151.RAOEXDE3od-_V2EoVUqGTTTj6mLQJlu1hN97BsLh-AumE#text,explore,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0168.RAwTJvUVO_uA7dpmJVSXiotdcRjWPh9aHHcxu-4Vq5omE#text,increased,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,fluctuation,CT-,8
https://w3id.org/provcorp/np/protected/text/wsj_0173.RAUOe_zrKGoSsfGKXd9_eK2oFS4de-uqhL52AFXXFKB5U#text,plagued,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,reduction,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0313.RAScz8g4O55OSWXx4cRc0w8iC1K1QR4ayKYUEIXE4z2zU#text,sell,PR+,1
https://w3id.org/provcorp/np/protected/text/wsj_0313.RAScz8g4O55OSWXx4cRc0w8iC1K1QR4ayKYUEIXE4z2zU#text,sell,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0346.RAKyhs9OldFNYlASoY8J1bhcoP2DtfgYUToD3Bszz4qoA#text,revenue,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0534.RAsMQGd9YnHshMMj461DumPd0YsGnneBno6akC4UMuoTY#text,terminate,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0534.RAsMQGd9YnHshMMj461DumPd0YsGnneBno6akC4UMuoTY#text,remains,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0568.RAHGMexSp1TUaSwJOaHuy7S4oXR3ycvNlBEuM9w2_2rNY#text,prepare,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0568.RAHGMexSp1TUaSwJOaHuy7S4oXR3ycvNlBEuM9w2_2rNY#text,lower,CT+,2
https://w3id.org/provcorp/np/protected/text/VOA19980305.1800.2603.RAu1I_rkD2rIIk3fd4bx8rar3b3nJ0ey3jwsyw2nw18W0#text,dead,CT+,1
https://w3id.org/provcorp/np/protected/text/VOA19980305.1800.2603.RAu1I_rkD2rIIk3fd4bx8rar3b3nJ0ey3jwsyw2nw18W0#text,support,CT+,1
https://w3id.org/provcorp/np/protected/text/VOA19980331.1700.1533.RACYf7oiVc95O40RgtJnTqF6ZS0CPj_RKw9L_CfrxAuFc#text,travel,Uu,2
https://w3id.org/provcorp/np/protected/text/VOA19980501.1800.0355.RAIEFcrTLCr0n0vTMipoh3bb7RzB4sE2sKSdN6IpUsw6w#text,willing,PS+,1
https://w3id.org/provcorp/np/protected/text/VOA19980501.1800.0355.RAIEFcrTLCr0n0vTMipoh3bb7RzB4sE2sKSdN6IpUsw6w#text,taking,CT+,1
https://w3id.org/provcorp/np/protected/text/XIE19981203.0008.RA0CJxBY3PC6scMcih3I2Xn2K_WOkELRtmY9V4Zl7J64g#text,summit,CT+,1
https://w3id.org/provcorp/np/protected/text/XIE19981203.0008.RA0CJxBY3PC6scMcih3I2Xn2K_WOkELRtmY9V4Zl7J64g#text,start,Uu,1
https://w3id.org/provcorp/np/protected/text/XIE19990210.0079.RA_mwyE-vzxAi-LryUBKsJqHsNgayLtlPqL1y-RA2PndU#text,decided,Uu,1
https://w3id.org/provcorp/np/protected/text/XIE19990313.0031.RAIKWJfaruYJWsCQ7tZj7URUQemHG8EFqeY7Pk6zmvt0A#text,was,CT+,1
https://w3id.org/provcorp/np/protected/text/XIE19990313.0031.RAIKWJfaruYJWsCQ7tZj7URUQemHG8EFqeY7Pk6zmvt0A#text,was,Uu,1
https://w3id.org/provcorp/np/protected/text/ea980120.1830.0071.RAP7OR41W7GvH1C-BH71dq1xzROeUmLuy7pjkFpHEWXEE#text,here,CT+,2
https://w3id.org/provcorp/np/protected/text/ea980120.1830.0071.RAP7OR41W7GvH1C-BH71dq1xzROeUmLuy7pjkFpHEWXEE#text,happens,CT+,1
https://w3id.org/provcorp/np/protected/text/ea980120.1830.0071.RAP7OR41W7GvH1C-BH71dq1xzROeUmLuy7pjkFpHEWXEE#text,know,Uu,1
https://w3id.org/provcorp/np/protected/text/ed980111.1130.0089.RAYlMhK9tYbEEXtGrZHcwRPsEH0CXfyBnuDtvRsHOvTZc#text,continues,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0026.RAqVDliQg7089ljabZboxeufk6O0UJHuDiETOmVwpKtL4#text,turned,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0027.RAwIBPvHEIUT6i5Xbb_c5ikPmWNR1GQrBB_u3mEzENcTY#text,declines,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0027.RAwIBPvHEIUT6i5Xbb_c5ikPmWNR1GQrBB_u3mEzENcTY#text,declines,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0027.RAwIBPvHEIUT6i5Xbb_c5ikPmWNR1GQrBB_u3mEzENcTY#text,expect,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0127.RAPGz8jHAv293pZn3opfMW1bqhSUc0zmtp7191SOvl_-8#text,hurt,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0132.RAUsGS7gkDXKpA6eFWsV5lippVwYllw-SUGfKm4_EvKuw#text,helped,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0132.RAUsGS7gkDXKpA6eFWsV5lippVwYllw-SUGfKm4_EvKuw#text,keep,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0135.RAFyyMa0zlqQjzM3gnV0JZEhg1wB_VTkyWjLA78LhM7l8#text,expects,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0135.RAFyyMa0zlqQjzM3gnV0JZEhg1wB_VTkyWjLA78LhM7l8#text,expects,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0135.RAFyyMa0zlqQjzM3gnV0JZEhg1wB_VTkyWjLA78LhM7l8#text,continues,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0144.RAvIEzkmYpjnFOAw65qWL5tlNQdb4oQoaX_i8vgFw499M#text,gains,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0151.RAOEXDE3od-_V2EoVUqGTTTj6mLQJlu1hN97BsLh-AumE#text,take,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0159.RAwb4twCXIKHeF8QB_UxhRAfbWzpIq82aek-EiaICfZW0#text,withdrawal,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0161.RA8aBMzICicS-d7M-xGmI5GPhrv1Com2i9E1oqMW0Wnww#text,expects,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0165.RAXjPZI60YSjcBZ-kDGc0Lxp9LTIddGqqeAuUhCfSZLAM#text,issue,PR+,4
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,expects,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,talks,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,told,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,told,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,spread,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,spread,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,take,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,target,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,suggest,CT-,4
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,suggest,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,talks,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,presented,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,hurt,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0263.RAnSQIlR5Vr8jUKWFXe0f8c6b8DjaDyG73DA4zwSRVaEE#text,rose,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0292.RA5b-EPnGsGaPMVd2hpsRqGiQHcbtqlpA2vqW36JNCFDQ#text,rose,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0316.RAFjjwUmsDsZ4xpnSP6bIf7Njj6kShPWEitlCcL0WOISE#text,equal,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0321.RAIFCggav-skF4bg5nEHCRWYHjT-aQ1iKk4fxsRTpkNCM#text,respond,CT-,1
https://w3id.org/provcorp/np/protected/text/wsj_0329.RApj0AqnIWT2-ZHGwQ6howCwdnrHwdHix1Excit0eLZ2A#text,consolidate,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0332.RAEU912E2sn-muYznsXC81FzWklhWa8K4rHObeJdqe19M#text,acquisition,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0332.RAEU912E2sn-muYznsXC81FzWklhWa8K4rHObeJdqe19M#text,seek,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0344.RAXw6gOp2xk_UhoTTNZLBeMpbABOKfPf1J3iX6QhfU8no#text,status,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0348.RAyLDl90tiDeCN6iSdc_ySh_dRkDxgbHHiATMvKG3Bdps#text,rose,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0505.RAMEWNAi1GpaEOqEuJoSOFttjz_4KUyl998VsKRZE5zS0#text,acquisition,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0533.RAB1sw8G3tjoxmEnpJxREz5vh20JQHmqk-B2V9c6Mxt1o#text,supporting,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0542.RAJ9OONk7VQ0BCZaOLRuwfqLPlsHy0msaYd8j2nUT5Reo#text,scheduled,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0542.RAJ9OONk7VQ0BCZaOLRuwfqLPlsHy0msaYd8j2nUT5Reo#text,fair,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0557.RA0_JEZmEJ1FptMTkNdEIsn7AHNMz0d2By_2e_JL1D2WE#text,bought,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0558.RA0SnPcIMKKnnU_OK2zeCqQjn-DnNre7HjmvtA0xAyvjo#text,started,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0568.RAHGMexSp1TUaSwJOaHuy7S4oXR3ycvNlBEuM9w2_2rNY#text,growth,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0568.RAHGMexSp1TUaSwJOaHuy7S4oXR3ycvNlBEuM9w2_2rNY#text,at,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0570.RA8hg_MVvFNMSQL-rmGN0yoJpbM72jvBvfr2Y3X9X8a0M#text,seek,PS+,1
https://w3id.org/provcorp/np/protected/text/wsj_0570.RA8hg_MVvFNMSQL-rmGN0yoJpbM72jvBvfr2Y3X9X8a0M#text,seek,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,over,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,pleased,CT+,1
