text,eID,event,fact_value,relative_source,sourcePhrase
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e65,offered,CT+,spokesman_AUTHOR,The spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e65,offered,Uu,AUTHOR,The spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e66,moves,CT+,spokesman_AUTHOR,the spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e66,moves,Uu,AUTHOR,the spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e67,trimmed,CT+,spokesman_AUTHOR,the spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e67,trimmed,Uu,AUTHOR,the spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e69,said,CT+,AUTHOR,the spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e7,result,PR+,AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e7,result,PR+,Co._AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e7,result,PR+,GEN_AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e7,result,PR+,GEN_Co._AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e8,said,CT+,AUTHOR,Upjohn officials
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e80,charge,PR+,AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e80,charge,PR+,Co._AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e80,charge,PR+,GEN_AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e80,charge,PR+,GEN_Co._AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e81,charge,CT+,AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e81,charge,CT+,officials_AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e86,eliminated,CT+,AUTHOR,some analysts
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e87,advantage,Uu,AUTHOR,Upjohn 's estimates
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e9,estimate,CT-,officials_AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e9,estimate,Uu,AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e90,takeover,Uu,AUTHOR,An Upjohn spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e90,takeover,Uu,spokesman_AUTHOR,An Upjohn spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e91,offset,PR+,it=company_AUTHOR,the pharmaceutical company it
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e91,offset,Uu,AUTHOR,the pharmaceutical company it
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e1,agreed,CT+,AUTHOR,The Finnish government
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e13,offered,CT+,officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e13,offered,Uu,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e14,expected,CT+,officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e14,expected,Uu,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e15,avert,PR+,GEN_officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e15,avert,PR+,officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e15,avert,Uu,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e15,avert,Uu,GEN_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e16,said,CT+,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e2,form,Uu,AUTHOR,The Finnish government
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e23,holding,CT+,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e23,holding,CT+,GEN_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e23,holding,CT+,GEN_officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e23,holding,CT+,officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e232,presented,CT+,AUTHOR,Carnival
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e24,expected,CT+,officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e24,expected,Uu,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e25,subscribe,PR+,GEN_officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e25,subscribe,PR+,officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e25,subscribe,Uu,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e25,subscribe,Uu,GEN_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e27,said,CT+,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e3,complete,Uu,AUTHOR,The Finnish government
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e4,attempt,CT+,participants_AUTHOR,participants
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e4,attempt,Uu,AUTHOR,participants
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e44,settlement,Uu,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e44,settlement,Uu,officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e45,transition,CT+,GEN_officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e45,transition,CT+,officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e45,transition,Uu,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e45,transition,Uu,GEN_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e46,exodus,PR-,GEN_officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e46,exodus,PR-,officials_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e46,exodus,Uu,AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e46,exodus,Uu,GEN_AUTHOR,government officials
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e5,limit,Uu,AUTHOR,participants
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e5,limit,Uu,participants_AUTHOR,participants
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e6,said,CT+,AUTHOR,participants
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e7,get,CT+,DUMMY_AUTHOR,"Christian Andersson , executive vice president of Oy Waertsilae former parent Marine"
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e7,get,Uu,AUTHOR,"Christian Andersson , executive vice president of Oy Waertsilae former parent Marine"
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e8,over,CT+,Andersson_AUTHOR,"Christian Andersson , executive vice president of Oy Waertsilae former parent Marine"
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e8,over,Uu,AUTHOR,"Christian Andersson , executive vice president of Oy Waertsilae former parent Marine"
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,e9,said,CT+,AUTHOR,"Christian Andersson , executive vice president of Oy Waertsilae former parent Marine"
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1,reported,CT+,AUTHOR,Ralston Purina Co.
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e10,said,CT+,AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e11,include,CT+,Ralston_AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e11,include,Uu,AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e14,closed,CT+,spokesman_AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e14,closed,Uu,AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e19,said,CT+,AUTHOR,the company
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1991,decline,CT+,Co._AUTHOR,Ralston Purina Co.
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1991,decline,Uu,AUTHOR,Ralston Purina Co.
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1996,phase-out,CT+,Ralston_AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1996,phase-out,Uu,AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1997,closing,CT+,Ralston_AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1997,closing,Uu,AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1998,reduction,CT+,Ralston_AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1998,reduction,Uu,AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1999,costs,CT+,AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e1999,costs,CT+,Ralston_AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2,reflecting,CT+,AUTHOR,Ralston Purina Co.
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2000,said,CT+,AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2007,increased,CT+,it_AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2007,increased,Uu,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2008,sales,CT+,it_AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2008,sales,Uu,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2009,problems,CT+,Ralston_AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2009,problems,Uu,AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2018,earnings,CT+,AUTHOR,Ralston Purina Co.
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2018,earnings,CT+,Co._AUTHOR,Ralston Purina Co.
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2033,costs,CT+,AUTHOR,Ralston Purina Co.
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2154,flat,CT+,company_AUTHOR,the company
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e2154,flat,Uu,AUTHOR,the company
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e26,benefited,CT+,it_AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e26,benefited,Uu,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e30,added,CT+,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e31,said,CT+,AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e32,hurt,CT+,Ralston_AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e32,hurt,Uu,AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e33,continuing,CT+,Ralston_AUTHOR,Ralston
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,e33,continuing,Uu,AUTHOR,Ralston
